4.22239, 0, 18.1, 1, 0.77, 5.803, 89, 1.9047, 24, 666, 20.2, 353.04, 14.64, 16.8, 
3.47428, 0, 18.1, 1, 0.718, 8.78, 82.9, 1.9047, 24, 666, 20.2, 354.55, 5.29, 21.9, 
4.55587, 0, 18.1, 0, 0.718, 3.561, 87.9, 1.6132, 24, 666, 20.2, 354.7, 7.12, 27.5, 
4.89822, 0, 18.1, 0, 0.631, 4.97, 100, 1.3325, 24, 666, 20.2, 375.52, 3.26, 50, 
5.66998, 0, 18.1, 1, 0.631, 6.683, 96.8, 1.3567, 24, 666, 20.2, 375.33, 3.73, 50, 
8.26725, 0, 18.1, 1, 0.668, 5.875, 89.6, 1.1296, 24, 666, 20.2, 347.88, 8.88, 50, 
11.1081, 0, 18.1, 0, 0.668, 4.906, 100, 1.1742, 24, 666, 20.2, 396.9, 34.77, 13.8, 
18.4982, 0, 18.1, 0, 0.668, 4.138, 100, 1.137, 24, 666, 20.2, 396.9, 37.97, 13.8, 
19.6091, 0, 18.1, 0, 0.671, 7.313, 97.9, 1.3163, 24, 666, 20.2, 396.9, 13.44, 15, 
15.288, 0, 18.1, 0, 0.671, 6.649, 93.3, 1.3449, 24, 666, 20.2, 363.02, 23.24, 13.9, 
23.6482, 0, 18.1, 0, 0.671, 6.38, 96.2, 1.3861, 24, 666, 20.2, 396.9, 23.69, 13.1, 
17.8667, 0, 18.1, 0, 0.671, 6.223, 100, 1.3861, 24, 666, 20.2, 393.74, 21.78, 10.2, 
88.9762, 0, 18.1, 0, 0.671, 6.968, 91.9, 1.4165, 24, 666, 20.2, 396.9, 17.21, 10.4, 
15.8744, 0, 18.1, 0, 0.671, 6.545, 99.1, 1.5192, 24, 666, 20.2, 396.9, 21.08, 10.9, 
9.18702, 0, 18.1, 0, 0.7, 5.536, 100, 1.5804, 24, 666, 20.2, 396.9, 23.6, 11.3, 
7.99248, 0, 18.1, 0, 0.7, 5.52, 100, 1.5331, 24, 666, 20.2, 396.9, 24.56, 12.3, 
20.0849, 0, 18.1, 0, 0.7, 4.368, 91.2, 1.4395, 24, 666, 20.2, 285.83, 30.63, 8.8, 
16.8118, 0, 18.1, 0, 0.7, 5.277, 98.1, 1.4261, 24, 666, 20.2, 396.9, 30.81, 7.2, 
22.5971, 0, 18.1, 0, 0.7, 5, 89.5, 1.5184, 24, 666, 20.2, 396.9, 31.99, 7.4, 
14.3337, 0, 18.1, 0, 0.7, 4.88, 100, 1.5895, 24, 666, 20.2, 372.92, 30.62, 10.2, 
11.5779, 0, 18.1, 0, 0.7, 5.036, 97, 1.77, 24, 666, 20.2, 396.9, 25.68, 9.7, 
8.64476, 0, 18.1, 0, 0.693, 6.193, 92.6, 1.7912, 24, 666, 20.2, 396.9, 15.17, 13.8, 
13.3598, 0, 18.1, 0, 0.693, 5.887, 94.7, 1.7821, 24, 666, 20.2, 396.9, 16.35, 12.7, 
5.87205, 0, 18.1, 0, 0.693, 6.405, 96, 1.6768, 24, 666, 20.2, 396.9, 19.37, 12.5, 
38.3518, 0, 18.1, 0, 0.693, 5.453, 100, 1.4896, 24, 666, 20.2, 396.9, 30.59, 5, 
9.91655, 0, 18.1, 0, 0.693, 5.852, 77.8, 1.5004, 24, 666, 20.2, 338.16, 29.97, 6.3, 
25.0461, 0, 18.1, 0, 0.693, 5.987, 100, 1.5888, 24, 666, 20.2, 396.9, 26.77, 5.6, 
