0.7876126,0.180931
0.7880886,0.18087603
0.78801227,0.1808312
0.78816116,0.18088685
0.7876901,0.18099587
0.7880637,0.18086405
0.78823704,0.18092637
0.7878978,0.18093887
0.78775585,0.180856
0.7877722,0.1808928
0.7881054,0.18079081
0.7875985,0.18075702
0.6187902,0.76060176
0.6185138,0.7604014
0.6189829,0.7607781
0.61879706,0.7607586
0.6185706,0.7608891
0.61862427,0.7605203
0.6188833,0.76070243
0.61854315,0.7608892
0.61887115,0.7607571
0.6189802,0.761092
0.6186965,0.76038575
0.6185788,0.7603557
0.6186495,0.76056075
0.18489057,0.5723982
0.18490554,0.572192
0.18483132,0.5724381
0.18478915,0.5720539
0.18488762,0.5719647
0.1848222,0.57248545
0.18487266,0.5724772
0.18486184,0.57218975
0.18487516,0.5719248
0.18481122,0.57219124
0.18491414,0.5722299
0.18479486,0.5719585
0.18488748,0.57241654
0.11135697,0.62418246
0.11134444,0.62411636
0.111358695,0.62448484
0.111413516,0.624113
0.1113433,0.6243997
0.11145173,0.62418264
0.11141477,0.62425005
0.11145162,0.62464064
0.11146638,0.6241744
0.11146297,0.6246559
0.11138784,0.6245206
0.1114089,0.62431943
0.11144095,0.624755
0.2469199,0.12806387
0.24674225,0.12801881
0.24691553,0.12807105
0.24671564,0.12810138
0.24680531,0.12809858
0.24687417,0.1280649
0.2469353,0.12802336
0.24689177,0.12796322
0.24691902,0.12810625
0.24669576,0.1280686
0.24691617,0.12795737
0.24674468,0.12801908
0.24671207,0.12800759
0.7989598,0.62310356
0.7986211,0.6229871
0.7990352,0.62298435
0.7988637,0.6234012
0.7989464,0.6229945
0.7985753,0.6232351
0.7986717,0.6229892
0.79919505,0.6232721
0.79873496,0.6233517
0.7987989,0.62308395
0.7987149,0.62305963
0.79917127,0.62356967
0.7987906,0.6233758
0.6341258,0.81770325
0.63412994,0.8179229
0.63456285,0.8173909
0.6343053,0.81790894
0.6343164,0.81780815
0.6343427,0.817621
0.63430136,0.81779176
0.6341649,0.817828
0.6343073,0.8175162
0.6340678,0.81730705
0.6345694,0.81722766
0.6342815,0.81785256
0.6340468,0.81784266
0.57115984,0.5124105
0.5713321,0.51286495
0.5714789,0.5125207
0.5712196,0.51286227
0.57112986,0.51230294
0.5711738,0.5123029
0.57115775,0.5126991
0.57136947,0.5125755
0.5711046,0.5123424
0.5712362,0.5125153
0.57143605,0.5127814
0.5713073,0.5123124
0.57111114,0.51234776
0.44743428,0.85340136
0.44748908,0.8533832
0.44738266,0.8533156
0.44751802,0.8533071
0.44745064,0.8534199
0.4476162,0.85395163
0.44761774,0.85338837
0.4476436,0.85357136
0.44730243,0.85393137
0.44733915,0.85317194
0.4476233,0.853527
0.4476207,0.85311645
0.44757837,0.85320485
0.21684958,0.18858719
0.21668242,0.1886681
0.21679235,0.18861443
0.21683781,0.18849619
0.21678302,0.18852027
0.21686032,0.18861097
0.21674772,0.18862465
0.21688433,0.18855244
0.21666607,0.18848133
0.2167401,0.18857631
0.21678972,0.18858427
0.21682036,0.1886866
0.21676536,0.18849164
0.7222379,0.8321108
0.7227018,0.83167374
0.7228453,0.832292
0.7222839,0.8317317
0.7227156,0.83224326
0.72248876,0.83236295
0.72271365,0.8323067
0.72267634,0.83199507
0.72265023,0.83203053
0.72224456,0.83212733
0.7228585,0.8318327
0.72246933,0.8317352
0.72234726,0.83190614
0.6946403,0.19771186
0.6943098,0.19783658
0.6942674,0.19780393
0.6944182,0.19791973
0.6944863,0.19772577
0.6948509,0.19786641
0.69469506,0.19789878
0.6946812,0.19782795
0.69440967,0.19765627
0.69477975,0.19788256
0.69435024,0.19773497
0.6943763,0.19789542
0.6941578,0.19769315
0.19137256,0.789218
0.1913453,0.78863484
0.19133088,0.7888243
0.19138563,0.7890352
0.1913409,0.78914595
0.1913614,0.78877974
0.19145645,0.78862303
0.19135813,0.78929776
0.19133145,0.78920025
0.19147383,0.7887887
0.19131996,0.78857553
0.191339,0.788645
0.19148321,0.7890707
0.43658406,0.38042265
0.43628636,0.38014683
0.43669778,0.38028735
0.43667793,0.3804776
0.436478,0.38011166
0.43636692,0.38031444
0.43642598,0.38037226
0.43636397,0.38012463
0.43633598,0.38015595
0.4363298,0.3804626
0.4366263,0.380154
0.43626815,0.3803
0.436547,0.38040468
0.87141144,0.7364823
0.87198937,0.7368134
0.8719642,0.7363272
0.8712903,0.7362911
0.8713275,0.7367004
0.8720333,0.73676383
0.8720505,0.73690593
0.8714676,0.7363369
0.8715722,0.73670167
0.8716239,0.7367788
0.87141657,0.7363587
0.8713738,0.73637927
0.8719882,0.73623705
0.08395721,0.1479141
0.083925515,0.14793709
0.08399299,0.14780131
0.083957046,0.1479188
0.08391569,0.14774184
0.08394942,0.14790834
0.08394891,0.1477794
0.08398871,0.14793614
0.08391132,0.14782226
0.08398093,0.14784528
0.083991885,0.14779513
0.083914824,0.14787008
0.08390473,0.14777222
0.5919193,0.58611184
0.5918996,0.5859378
0.59155524,0.5857482
0.5914057,0.58609676
0.5914377,0.5858863
0.59181523,0.5860678
0.5916627,0.58575386
0.5917674,0.5858827
0.59152937,0.5858552
0.591457,0.5858582
0.5918099,0.58612645
0.5915129,0.58599406
0.5918794,0.5858568
0.28603876,0.22196278
0.28598678,0.22217563
0.28611884,0.22215639
0.2861836,0.22200756
0.28610656,0.22195616
0.28611457,0.2220755
0.28598553,0.22217186
0.2862571,0.22191565
0.28622702,0.22194949
0.28604472,0.22215256
0.28617275,0.2219533
0.28621438,0.22194928
0.2862083,0.22192515
0.22985429,0.37047023
0.22984727,0.37041312
0.22976457,0.37026846
0.22999732,0.37036905
0.22986227,0.37021625
0.22994873,0.37061492
0.22991286,0.37042904
0.22980544,0.37041086
0.22978857,0.370205
0.22975151,0.37055364
0.22975557,0.37038
0.22997385,0.37023905
0.22993456,0.3702625
0.5919472,0.32172945
0.5918361,0.32169455
0.5919348,0.32158548
0.5921511,0.32146
0.59185606,0.32157472
0.5919013,0.32137755
