-59,-27,28,-61,-29,30,-56,-38,-61,-39,30,-15,-61,-37,96,-88,-12,49,-91,97
60,-90,98,97,83,-89,-53,-95,52,40,-79,12,-55,3,68,-75,-64,89,-25,50
-65,-32,20,-67,-33,17,-63,-45,-65,-46,20,-13,-73,-41,82,-97,-17,50,-98,94
-62,-30,24,-71,-30,20,-58,-43,-66,-41,21,-13,-66,-41,91,-97,-15,52,-89,93
21,53,-1,-70,21,37,65,-90,84,69,-43,95,75,-32,95,-34,-28,-44,67,74
74,77,-87,-27,-57,72,-58,49,78,9,30,-55,54,-18,22,69,-89,53,-21,-44
54,-99,93,93,77,-91,-60,-94,44,35,-79,7,-58,-3,63,-78,-70,92,-30,45
-42,-34,20,-78,-60,91,74,-61,94,-65,-22,-25,51,-75,-71,-77,18,36,-60,85
-41,-31,18,-79,-60,88,71,-66,92,-65,-25,-22,48,-79,-70,-74,15,35,-64,89
-56,-22,25,-61,-26,28,-55,-34,-57,-35,29,-14,-60,-35,95,-86,-8,56,-86,97
20,50,-3,-74,24,35,64,-94,81,60,-43,90,72,-36,89,-36,-28,-53,62,74
57,-96,99,92,84,-88,-63,-96,49,32,-77,10,-57,-2,69,-77,-69,87,-26,47
25,52,4,-73,22,39,66,-90,85,65,-42,97,75,-33,95,-33,-24,-47,65,72
-41,-31,20,-77,-65,91,71,-70,96,-59,-26,-27,45,-80,-66,-73,12,37,-68,85
25,55,0,-75,22,45,60,-91,87,70,-42,100,76,-32,93,-34,-26,-47,72,71
22,47,-1,-76,21,46,60,-91,92,66,-42,95,74,-35,91,-30,-29,-47,64,79
-57,-30,20,-65,-29,28,-62,-34,-62,-40,33,-17,-58,-36,95,-86,-11,54,-87,90
81,76,-84,-20,-59,71,-57,54,74,6,38,-52,55,-15,29,69,-89,59,-21,-37
55,-99,92,94,79,-93,-65,-95,45,32,-80,7,-59,0,60,-76,-74,85,-28,42
58,-103,97,96,79,-93,-60,-98,45,34,-84,12,-61,0,66,-81,-72,89,-27,41
